Student ID,CGPA,Internships,Projects,Workshops,AptitudeTestScore,SoftSkillsRating,PlacementTraining,Placed
5119,7.4,2,1,0,78,3.6,0,0
5120,7.9,1,3,2,89,4.6,1,1
5121,8,1,3,2,81,4.8,0,0
5122,8.3,2,2,2,90,4.8,1,1
5123,7.8,0,2,0,79,4.5,0,0
5124,7.8,1,1,2,75,4.1,1,0
5125,7.7,0,1,0,65,4.6,0,0
5126,7.6,1,2,0,77,4,1,0
5127,8,1,1,0,69,3.6,0,0
5128,6.6,0,1,0,77,3.7,0,0
5129,7.7,1,1,0,74,4.1,1,0
5130,6.7,1,1,1,76,3.9,0,0
5131,7.7,0,1,0,73,4.3,0,1
5132,8,1,1,0,82,4.5,1,0
5133,6.6,0,1,1,68,4.1,1,0
5134,7.5,1,1,0,68,4.3,1,0
5135,8,2,3,2,90,4.4,1,1
5136,7.5,1,3,1,81,4.6,1,0
5137,6.5,0,1,0,88,4.3,1,1
5138,7.4,2,1,1,78,4.3,0,0
5139,8.4,1,3,0,90,4.5,1,1
5140,7.5,1,1,0,72,4.1,0,0
5141,8.5,2,3,2,90,4.8,1,1
5142,6.6,0,2,0,79,4.2,0,0
5143,7.6,2,1,0,78,3.9,0,1
5144,8.1,1,3,2,90,4.8,1,1
5145,8.8,1,3,2,90,4.8,1,1
5146,7.5,0,3,1,84,4.5,1,0
5147,7.9,1,3,0,82,4.5,1,0
5148,6.5,1,1,1,67,4,1,0
5149,8.7,2,3,2,90,4.8,1,1
5150,8.4,1,3,1,86,4.5,1,0
5151,7.4,1,1,0,66,4.4,0,0
5152,8.1,2,3,2,87,3.9,1,0
5153,6.5,1,2,0,74,3.4,0,0
5154,7.7,1,1,2,85,3.6,0,1
5155,6.5,1,1,0,75,4.1,0,0
5156,7.1,0,1,0,70,3.8,1,0
5157,8.1,0,3,2,87,4.2,1,1
5158,7.8,2,1,2,90,4.7,0,1
5159,8.2,1,2,2,78,4.1,1,0
5160,7.4,1,1,0,72,3.6,1,0
5161,8.2,1,1,0,68,4,1,0
5162,7.8,1,2,2,76,4.4,1,0
5163,7.6,2,1,1,63,4.8,1,1
5164,7.9,1,2,0,82,4.7,1,0
5165,6.5,1,3,1,86,4.5,1,1
5166,6.6,1,3,2,85,4.7,1,1
5167,7.9,1,3,2,90,3.6,1,1
5168,8.8,2,3,2,84,4.3,1,1
5169,8.2,2,3,1,90,4.7,1,1
5170,7.6,2,1,1,84,4.5,0,0
5171,8.4,2,3,2,90,4.8,1,1
5172,8.2,1,1,1,78,3.6,1,0
5173,7.5,1,2,0,71,4.7,1,0
5174,7.7,1,3,3,82,4.4,1,1
5175,7.6,2,2,0,84,4.1,1,0
5176,7.4,1,1,0,77,4.1,1,0
5177,7.4,1,1,0,79,4,1,1
5178,7.4,2,3,2,90,4.6,0,1
5179,6.5,0,1,1,67,3.1,0,0
5180,7.3,0,2,1,79,4.2,0,0
5181,7.7,1,1,0,70,4.8,1,0
5182,8.2,1,3,2,86,4.6,0,1
5183,8.4,2,3,2,90,4.8,1,1
5184,6.9,1,1,1,90,3.9,0,0
5185,8.1,2,2,2,76,4.3,1,1
5186,7.7,0,1,0,74,3.7,0,0
5187,6.5,0,3,2,85,4.6,1,1
5188,7.6,0,3,2,78,4.8,1,1
5189,8.1,1,2,0,74,4.2,1,0
5190,7.4,0,1,0,80,4.3,1,0
5191,7.4,0,1,0,80,3.4,0,0
5192,7.4,1,1,0,67,4.1,1,0
5193,6.5,1,2,0,70,3.4,0,0
5194,8.1,1,2,1,81,4.7,1,0
5195,6.5,0,1,2,80,4.1,1,0
5196,7.8,1,2,0,84,4.5,0,0
5197,8.3,1,1,2,88,3.8,1,1
5198,7.7,2,3,3,82,4.5,1,1
5199,7.5,1,3,0,82,4.8,1,0
5200,6.5,0,1,0,69,3.6,1,0
5201,6.9,1,3,0,85,4.4,1,1
5202,8,0,1,0,83,3.3,1,0
5203,7.7,0,1,0,74,3.8,0,0
5204,7.6,1,2,0,81,4.7,1,0
5205,7.3,1,1,0,66,3.7,0,0
5206,7.4,0,1,0,79,4,1,0
5207,7.8,2,3,2,82,4.2,1,1
5208,8.6,1,1,2,73,3.8,0,0
5209,6.5,0,1,0,85,3.9,0,0
5210,8.6,1,3,2,86,4.7,1,1
5211,6.9,2,1,2,84,4.7,1,0
5212,7.5,1,1,2,84,4.8,0,0
5213,7.5,1,1,0,75,4,1,0
5214,6.5,0,2,1,65,4.4,0,0
5215,7.4,1,2,0,68,4.2,1,0
5216,7.5,1,2,1,76,3.8,0,0
5217,7.8,0,1,1,85,4.3,0,1
5218,7.7,0,3,1,82,4.1,1,1
5219,8.5,2,2,1,83,4.3,0,0
5220,7.4,2,2,0,84,4.3,1,0
5221,8,1,1,1,70,4.6,1,0
5222,7.5,1,1,1,68,4.3,0,0
5223,6.6,0,1,1,75,3.2,0,0
5224,7.7,0,2,0,76,3.7,1,0
5225,8.9,2,3,2,86,4.8,1,1
5226,8.3,1,3,2,82,4.7,1,1
5227,7.2,1,1,0,71,4.3,0,0
5228,8.2,2,3,2,90,4.8,1,1
5229,7.1,1,1,1,72,3.2,0,0
5230,6.9,0,1,0,77,3.7,1,0
5231,7.7,1,1,1,84,4.2,1,0
5232,8.6,0,3,2,81,4.8,1,1
5233,7.4,1,1,1,68,4.1,1,0
5234,8.4,2,1,0,90,4.8,1,0
5235,8.3,1,3,2,87,4.7,1,1
5236,7.4,1,3,0,81,3.7,1,0
5237,8.4,1,1,2,80,4.8,0,1
5238,7.7,0,1,2,86,4.5,1,0
5239,6.6,1,1,1,66,4.2,1,0
5240,7.5,0,2,0,88,4.2,0,1
5241,8.6,1,1,3,71,3.9,0,1
5242,8.4,1,3,0,90,4.6,1,1
5243,8.6,2,3,2,80,4.4,1,1
5244,8.8,1,3,2,88,4.7,1,1
5245,8.6,1,1,0,69,4.7,1,0
5246,8.4,0,2,3,84,4.4,1,1
5247,7.3,0,1,0,72,4,0,0
5248,7.5,0,1,0,68,3.6,0,0
5249,8.4,1,1,1,84,4.2,0,0
5250,8.1,1,2,1,75,4.2,0,0
5251,8.3,0,2,2,83,4.3,1,1
5252,6.9,1,1,1,67,3.9,1,0
5253,8.1,0,2,1,75,4.1,1,1
5254,7.5,0,1,0,66,3.7,1,0
5255,7.4,0,1,0,61,3.7,1,0
5256,7.8,1,3,3,84,3.9,1,0
5257,8.2,2,2,0,88,4.1,1,0
5258,6.5,1,1,0,81,4.2,1,0
5259,7.8,0,2,0,83,4.8,0,0
5260,8.3,0,2,1,80,3.9,1,0
5261,7.4,1,2,2,78,4.5,1,0
5262,7.5,1,2,1,67,3.8,1,0
5263,6.5,1,1,1,64,4.1,1,0
5264,6.6,1,2,0,77,4.1,1,0
5265,7.7,1,2,0,81,3.9,1,0
5266,8.3,2,3,2,90,4.8,1,1
5267,6.7,1,1,0,67,4.2,0,0
5268,8.2,2,3,2,90,4.8,1,1
5269,7.6,1,1,1,74,4.4,0,0
5270,8.8,2,3,2,84,4.8,1,1
5271,6.9,1,3,0,90,3.8,1,1
5272,8.6,0,1,1,88,4.2,1,0
5273,8.4,1,3,0,78,3.7,1,1
5274,6.5,1,1,0,76,4.5,1,1
5275,6.8,1,2,0,71,4.3,1,0
5276,8.1,0,3,2,73,4.2,1,1
5277,8.2,1,1,1,81,4.8,1,1
5278,7.4,1,2,1,68,4.2,1,0
5279,6.5,1,2,0,86,4.4,1,1
5280,7.5,1,3,3,89,4.4,1,1
5281,8.4,1,2,0,81,4.1,1,1
5282,8,2,3,2,90,4.8,1,1
5283,8.1,1,3,0,88,4.5,1,1
5284,8.2,1,1,2,87,4.3,0,0
5285,7.5,1,1,1,61,4.4,1,0
5286,6.5,1,1,0,77,4.1,0,0
5287,6.5,1,1,0,71,3.6,0,0
5288,7.9,0,3,0,90,4.4,0,1
5289,7.8,1,1,0,61,4.1,0,0
5290,7.3,2,3,0,90,4.4,1,1
5291,7.6,1,2,1,81,4.8,1,0
5292,8.1,2,3,2,90,4.8,1,1
5293,6.9,1,1,0,77,3.4,0,0
5294,8.4,0,3,2,90,4.8,1,1
5295,6.7,1,1,0,70,3.9,1,0
5296,7.8,1,3,1,80,4.8,0,0
5297,8.2,0,3,2,84,4,1,1
5298,8.3,2,3,0,82,4.6,1,1
5299,8.1,1,3,0,80,4.7,1,1
5300,6.6,1,1,0,71,4.5,1,1
5301,6.5,1,3,0,86,4.3,1,0
5302,7.7,1,2,2,79,4.8,1,0
5303,8.2,2,1,0,82,4.6,1,1
5304,7.6,2,2,0,73,4.4,1,1
5305,7.6,1,2,0,89,4.5,1,0
5306,8.2,2,3,2,90,4.8,1,1
5307,6.5,0,2,0,87,3.3,0,0
5308,7.4,1,1,1,68,4.3,0,1
5309,7.7,2,3,0,81,4.8,1,0
5310,8,1,1,0,83,4.7,0,0
5311,7.5,2,1,0,74,4.6,0,0
5312,7.7,1,2,0,90,4.8,1,1
5313,7.9,2,3,1,89,4.8,1,1
5314,8.4,2,3,2,83,4.5,1,1
5315,7.6,1,3,2,84,4.6,1,0
5316,6.9,1,2,1,68,4.5,1,0
5317,8.6,2,1,2,69,3.8,1,1
5318,7.9,1,3,2,66,4.1,0,0
5319,7.1,1,2,0,80,3.5,0,0
5320,8.2,2,2,2,88,4.2,1,0
5321,7.9,1,2,0,90,4.8,1,0
5322,6.6,1,2,0,73,4.3,0,0
5323,7.6,1,1,0,77,4.2,1,0
5324,8.7,1,3,3,89,4.8,1,0
5325,8.1,2,3,2,90,4.8,1,1
5326,8.1,2,3,2,86,4.5,1,0
5327,7.9,0,2,1,87,4.4,0,0
5328,8.6,0,3,2,75,4,1,1
5329,6.8,1,1,1,60,3.6,1,0
5330,8.3,1,1,1,77,3.6,1,0
5331,8.6,2,3,2,90,4.7,1,1
5332,7.6,1,3,0,80,4.6,1,1
5333,8.4,2,3,2,90,4.8,1,1
5334,7.5,0,1,2,73,3.9,1,1
5335,8.6,2,3,3,78,4.7,1,1
5336,7.4,1,1,0,60,3.7,0,0
5337,8,1,3,0,77,4.7,1,1
5338,8,2,3,2,90,4.8,1,1
5339,6.7,0,1,2,69,4.4,0,0
5340,7.5,1,1,1,68,4.6,1,0
5341,6.7,1,2,2,76,3.8,1,0
5342,7.7,1,1,1,73,3.7,1,0
5343,7.5,0,1,1,78,3.5,1,0
5344,7.6,1,1,0,71,4.1,1,0
5345,8.5,1,3,0,86,4.5,0,1
5346,6.5,1,1,0,79,4,0,0
5347,7.4,1,1,0,80,4.8,1,0
5348,7.4,0,2,0,75,3.5,1,0
5349,8.5,1,3,1,84,4.3,1,0
5350,7.7,1,1,0,71,3.5,1,0
5351,8,1,3,2,87,4.6,0,1
5352,8.3,1,3,2,81,4.7,1,0
5353,8.2,2,2,2,90,4.3,1,1
5354,7.4,1,2,1,71,4.7,1,0
5355,6.9,1,3,2,65,4,1,0
5356,8.4,1,1,0,78,4.8,0,0
5357,8.3,2,2,2,89,4,1,1
5358,7.3,1,2,0,72,4.3,1,0
5359,7.8,0,1,0,71,3.8,0,0
5360,7.5,1,1,2,69,4.3,0,0
5361,8,1,3,0,79,4.8,1,0
5362,8.5,2,3,2,90,4.8,1,1
5363,8.3,1,2,1,81,4.6,1,1
5364,8.4,0,2,0,81,4.4,1,1
5365,8.4,2,3,2,84,4.2,1,1
5366,8.5,0,2,0,79,4.5,0,0
5367,6.6,1,1,0,71,4.1,1,0
5368,8.1,2,3,0,86,4.3,1,1
5369,6.8,1,1,0,66,3.5,0,0
5370,7.6,2,2,0,84,4.3,0,0
5371,8.7,0,3,1,71,4.5,1,1
5372,8.2,0,3,2,81,4.7,0,0
5373,7.3,1,1,2,75,3.8,1,0
5374,8,2,3,0,84,4.6,1,1
5375,7.6,1,3,1,77,4.6,1,1
5376,7.7,0,3,1,85,4.3,1,1
5377,7.5,1,1,0,76,4,0,0
5378,7.3,1,1,0,76,4.4,1,0
5379,6.7,1,1,1,76,4.6,0,0
5380,6.7,1,2,2,78,4.4,1,0
5381,8.4,1,3,2,90,4.8,1,1
5382,8.8,2,3,2,86,4.7,1,1
5383,6.5,1,1,1,85,3.9,0,0
5384,7.7,2,3,0,77,4.6,1,0
5385,8.5,2,2,0,85,4.5,1,1
5386,8,1,2,0,68,4.5,0,0
5387,8.2,1,3,2,90,4.7,1,1
5388,8.1,0,3,2,88,4.8,1,1
5389,8.4,1,2,1,73,4,0,0
5390,8.3,1,3,1,67,3.7,1,0
5391,7.4,1,1,0,71,4.3,1,0
5392,8.5,1,1,2,77,4.3,1,1
5393,7.8,1,2,1,74,4.2,1,0
5394,8.2,1,3,0,84,4.5,1,1
5395,7,1,1,2,74,4.5,1,0
5396,8.4,0,1,2,79,3.9,1,0
5397,8,1,1,2,75,3.7,1,0
5398,7.5,1,1,1,69,3.6,1,0
5399,8.2,2,3,2,90,4.6,1,1
5400,7.7,0,1,0,71,3.5,0,0
5401,8.6,0,2,2,81,4.4,1,1
5402,8.2,1,3,0,89,4.8,1,0
5403,8.6,2,3,2,87,4.8,1,1
5404,7.5,2,2,0,72,4.5,1,0
5405,7.2,1,1,1,79,4.3,0,0
5406,8.4,0,0,2,90,4.8,1,1
5407,8.3,2,3,2,88,4.8,1,1
5408,6.8,0,1,0,71,3.3,0,1
5409,7.9,1,3,0,84,4.7,1,1
5410,8.1,1,3,2,90,4.7,1,1
5411,6.5,0,1,1,64,4.1,0,0
5412,7.7,1,3,0,78,4.4,0,0
5413,8.4,1,2,0,85,4.4,1,1
5414,8.1,1,3,0,88,4,1,1
5415,7.4,1,1,1,71,4.3,1,0
5416,7.4,1,2,0,80,4.6,1,1
5417,8.6,2,3,2,90,4.8,1,1
5418,7.6,1,1,0,79,4.8,1,0
5419,7.3,1,1,0,75,4.4,0,0
5420,7.5,0,2,0,79,3.7,0,1
5421,7.7,0,3,1,84,4.2,0,0
5422,7.6,1,1,1,74,4.6,1,0
5423,8.3,0,3,0,88,4.7,1,1
5424,6.6,1,2,0,70,4.1,1,0
5425,7.6,1,3,2,89,4.8,1,1
5426,7.8,2,3,2,86,4.8,1,1
5427,7.7,1,3,2,90,4.4,1,1
5428,7.9,1,3,1,76,3.8,0,0
5429,7.6,1,2,1,65,4.2,1,0
5430,7.6,1,2,0,86,4.8,1,1
5431,8.1,0,3,1,80,4.6,1,1
5432,7.6,1,2,1,79,4.8,1,0
5433,7.7,1,2,1,61,4,0,0
5434,8,2,3,0,89,4.5,1,1
5435,7.7,1,2,0,78,3.8,1,0
5436,7.6,0,1,1,61,3.4,1,0
5437,7.7,1,1,2,72,3.7,1,0
5438,8.1,2,3,2,90,4.7,1,1
5439,7.9,1,1,0,71,4.4,1,0
5440,6.5,1,2,1,64,3.7,1,0
5441,8.1,2,3,2,90,4.8,1,1
5442,6.6,2,2,0,73,4.1,0,0
5443,8.1,2,3,2,88,4.5,1,0
5444,7.4,1,2,0,69,3.8,0,0
5445,6.5,1,1,0,71,4.2,1,0
5446,7.9,1,3,1,77,4.1,1,0
5447,8.1,1,3,0,78,4,1,0
5448,8.4,2,3,2,89,4.6,1,1
5449,7.8,1,1,0,77,4,1,1
5450,8.4,0,3,2,81,4.8,0,1
5451,8.7,1,2,0,80,4.5,1,1
5452,7.4,1,3,1,81,4.4,1,0
5453,7.5,1,2,1,81,4.2,1,0
5454,8.2,2,3,0,88,4,1,1
5455,8.4,2,3,2,87,4.8,0,1
5456,8.7,2,3,2,83,4,1,1
5457,7.7,1,2,0,88,4.1,1,0
5458,7.6,1,2,0,81,4.7,1,0
5459,8.5,2,3,2,90,4.8,1,1
5460,7.9,2,2,2,90,4.8,0,1
5461,6.6,1,1,1,80,3.9,1,0
5462,7.8,2,3,2,85,4.6,1,0
5463,8.1,2,3,0,77,4.8,1,1
5464,7.2,1,2,1,74,3.7,0,0
5465,6.5,1,3,3,84,4.5,1,0
5466,8.2,2,2,1,74,4.2,1,1
5467,8,1,3,2,90,4.8,1,1
5468,7.7,1,3,0,85,4.8,0,1
5469,8.2,1,3,0,87,3.7,1,1
5470,8.5,2,3,2,90,4.8,1,1
5471,7.4,1,1,0,62,4.1,0,0
5472,6.8,1,2,1,71,4.7,1,0
5473,8.1,1,3,2,90,4.8,1,1
5474,7.4,1,2,0,82,4.3,1,0
5475,7.5,1,3,0,90,4.3,1,1
5476,6.5,1,1,0,77,4.2,1,0
5477,6.6,1,1,2,76,4,1,0
5478,7.8,1,1,1,65,3.7,0,0
5479,7.9,1,3,2,82,4.4,1,0
5480,6.8,1,1,1,80,4.3,1,1
5481,7.6,1,2,2,75,4.6,0,0
5482,8.7,2,3,2,85,4.4,1,1
5483,8.6,1,3,2,90,4.8,1,1
5484,7.6,0,1,1,73,3.3,0,0
5485,7.9,0,3,2,88,4.6,1,0
5486,8.2,1,1,1,76,4.1,0,0
5487,7.2,1,1,1,68,3.4,0,0
5488,8.3,2,3,2,68,3.9,0,1
5489,7.6,1,2,2,82,4.8,1,0
5490,8.6,2,3,2,90,4.8,1,1
5491,8.1,0,1,0,83,4.3,1,1
5492,7.6,1,1,0,63,4.3,0,0
5493,8.4,1,1,0,78,4.3,1,1
5494,7.8,2,3,2,85,4.7,1,1
5495,8.6,2,3,2,90,4.8,1,1
5496,7.6,1,2,0,79,4.2,0,0
5497,8.4,2,3,2,85,4.7,1,0
5498,7.4,0,2,0,73,3.7,1,0
5499,7.4,2,2,0,68,3.8,1,0
5500,7.1,2,1,3,71,4.8,0,0
5501,8.1,1,1,0,69,4.8,0,0
5502,7.8,1,3,0,89,4,1,1
5503,6.6,1,1,0,81,4.4,1,0
5504,6.7,1,2,0,89,4.7,1,0
5505,8.5,2,3,0,85,4.7,1,0
5506,6.5,0,3,1,75,4.3,0,1
5507,8.2,1,2,1,71,3.7,1,0
5508,7,1,2,0,67,3.5,1,0
5509,7.4,0,1,0,72,3.7,0,0
5510,7.8,1,2,2,90,4.3,1,0
5511,6.7,1,1,0,75,3.1,1,0
5512,7.6,1,3,0,87,4.4,1,0
5513,8.7,0,2,2,84,4.5,1,0
5514,8.3,2,3,0,82,3.5,0,0
5515,7.2,1,2,1,77,4.1,1,0
5516,7.7,1,3,0,76,4.5,0,1
5517,6.5,1,1,1,62,4,0,0
5518,7.4,1,2,0,69,3.6,0,0
5519,8,0,3,1,90,4.8,1,0
5520,8.5,2,2,2,81,4.8,1,1
5521,7.6,1,3,2,88,4.5,1,1
5522,8.2,0,1,0,88,4,0,0
5523,7.2,1,1,0,66,3.9,0,0
5524,7.9,2,1,0,81,3.7,1,1
5525,7.6,1,3,1,73,4.3,1,0
5526,7.5,1,3,0,78,3.6,1,0
5527,8.4,1,3,0,82,4.3,1,1
5528,7.7,1,1,0,78,4.4,1,0
5529,6.5,0,2,2,88,4.6,1,0
5530,6.8,1,2,0,78,4.3,1,1
5531,8,1,3,2,79,4.6,1,1
5532,6.6,0,3,0,87,4.6,1,1
5533,7.5,1,2,1,72,4.5,1,0
5534,8.2,2,2,2,80,4.5,1,1
5535,7.5,1,2,1,72,4.4,1,0
5536,8.2,2,3,2,90,4.8,1,1
5537,6.6,2,2,1,61,3.5,1,0
5538,7.4,1,2,1,68,4.2,1,0
5539,8.3,2,3,0,80,4.2,0,0
5540,8.1,2,3,2,89,4.8,1,1
5541,8.2,2,3,2,88,4.8,1,0
5542,6.5,1,1,0,79,4,1,0
5543,8.7,1,2,0,74,4.8,0,0
5544,8.6,2,3,1,85,4.3,1,1
5545,7.2,2,3,2,84,4,0,1
5546,8.2,1,3,2,90,4.8,1,1
5547,7.6,0,1,2,79,4.8,1,1
5548,7.7,2,2,2,85,4.3,1,1
5549,8.6,1,1,0,65,3.7,0,0
5550,7.9,2,3,2,85,4.7,1,1
5551,7.5,1,1,0,65,3.9,1,0
5552,8,2,2,2,89,4.2,1,1
5553,7.6,1,1,0,77,4.5,1,0
5554,8.3,0,2,0,78,4.5,1,1
5555,8.4,2,3,2,90,4.8,1,1
5556,6.5,0,1,2,76,4.1,1,0
5557,8.1,1,1,3,75,4,0,0
5558,8.4,2,3,2,90,4.8,1,1
5559,7.8,0,2,1,79,4.7,1,0
5560,8.5,1,3,2,90,4.8,1,0
5561,6.5,1,1,1,83,4.4,0,0
5562,7.8,1,1,1,77,4.5,0,0
5563,6.7,1,2,1,82,4.3,1,1
5564,6.5,0,2,0,77,4.4,1,0
5565,8,2,1,2,88,3.8,0,0
5566,7.5,1,1,0,75,4.1,1,0
5567,6.5,2,1,0,60,4.5,0,0
5568,7.5,1,3,0,83,4.1,1,1
5569,6.5,2,1,1,82,4.8,1,0
5570,8.5,2,3,2,84,4.6,1,1
5571,6.8,0,1,0,75,4.7,1,0
5572,8.5,2,3,0,89,4.2,1,1
5573,7.7,1,2,2,61,3.8,1,0
5574,7.2,1,1,0,72,4.1,1,0
5575,6.5,0,1,0,66,3.5,0,0
5576,7.6,1,2,1,79,4.5,1,0
5577,7.5,1,1,0,68,3.6,1,0
5578,7,1,1,1,74,4.4,1,0
5579,8.4,2,3,0,85,4.6,1,0
5580,8.4,1,2,2,79,4.8,1,0
5581,7.7,0,3,2,86,4.7,1,1
5582,8.3,1,1,0,75,4.2,1,1
5583,8.8,1,2,2,77,4.3,1,1
5584,6.5,1,3,0,90,4.6,1,1
5585,7.6,2,1,0,73,4,1,1
5586,6.5,1,1,0,72,4.5,0,0
5587,7.5,0,1,0,76,4.4,0,0
5588,7.6,1,1,1,72,4.6,1,1
5589,8.2,1,2,0,78,3.8,1,0
5590,6.6,1,2,0,78,4.7,1,0
5591,7.5,1,1,0,69,3.8,1,0
5592,8.1,0,3,1,86,4.7,1,1
5593,8.2,1,3,2,90,4.8,1,1
5594,8.7,2,3,2,90,4.7,1,1
5595,8,1,3,2,77,4.5,0,0
5596,7.5,1,2,1,75,3.7,1,0
5597,6.6,1,1,0,70,4.5,0,0
5598,8.2,1,2,2,88,4.4,1,1
5599,8.5,2,3,2,89,4.8,1,1
5600,8.6,1,3,2,76,4,0,0
5601,8.4,1,3,2,72,4.6,0,1
5602,7.6,1,3,1,73,4.1,1,0
5603,8.4,1,3,2,90,4.8,1,1
5604,8.3,2,3,2,88,4.8,1,1
5605,8.4,2,3,2,88,4.5,1,1
5606,8.7,2,3,2,83,4.8,1,1
5607,7.6,1,2,0,76,4,0,0
5608,8.4,1,3,0,89,4.8,1,1
5609,8.3,2,3,2,90,4.8,1,1
5610,6.5,1,1,0,85,4.6,1,0
5611,6.9,0,2,1,71,3.2,0,0
5612,8.1,1,2,1,73,4.2,1,0
5613,7.7,1,2,0,80,4.6,1,0
5614,7.2,0,1,0,75,3.5,0,0
5615,8.3,1,1,2,74,4.1,1,0
5616,8.3,2,3,0,86,4.7,1,1
5617,8.2,2,3,3,88,4.8,1,1
5618,8.4,1,2,0,79,4.3,1,1
5619,7.4,1,2,1,78,4.6,1,0
5620,7.9,1,2,2,84,4.6,1,0
5621,7.7,2,3,2,90,4.8,1,1
5622,7.7,1,2,2,78,3.8,0,0
5623,8.7,0,2,1,80,4.8,1,1
5624,6.8,0,2,1,65,4.8,1,0
5625,7.8,2,3,2,82,4.6,1,1
5626,7.8,2,3,2,90,4.8,1,1
5627,7.7,1,1,0,72,4.4,0,0
5628,8.2,2,2,2,70,4.2,0,0
5629,8.9,0,3,3,87,4.8,1,1
5630,7.5,1,2,1,76,3.8,1,0
5631,8.3,1,3,2,82,4.8,1,1
5632,8,1,3,2,90,4.4,1,1
5633,6.6,0,1,1,69,4.2,0,0
5634,8.2,2,3,2,86,4.4,1,1
5635,7.6,0,1,2,75,4.5,0,0
5636,6.6,0,2,0,64,3.3,1,0
5637,7.4,1,1,0,77,4,0,0
5638,6.6,2,3,0,73,4.5,1,0
5639,7.5,1,3,2,90,4.8,1,1
5640,7.3,1,1,1,83,3.8,1,0
5641,6.6,0,2,1,63,4.1,0,0
5642,7.7,0,1,0,82,4.1,0,0
5643,7.7,0,1,1,87,3.9,0,0
5644,7.6,2,2,1,88,4.8,1,0
5645,6.5,1,1,0,77,3.6,1,0
5646,6.5,1,2,1,89,4,1,0
5647,8.3,1,3,1,73,4.7,0,0
5648,8.5,1,3,1,84,3.9,1,1
5649,7.4,1,1,0,77,3.6,1,0
5650,6.6,1,3,2,89,4.5,1,1
5651,7.6,1,1,1,71,4.2,1,0
5652,6.7,0,1,0,74,4.1,1,0
5653,7.6,0,1,2,75,4.2,0,0
5654,7.5,1,1,0,66,3.7,0,0
5655,6.5,1,1,0,74,4.2,1,0
5656,8.1,1,2,0,74,4.7,1,0
5657,7.5,1,3,0,77,4,1,0
5658,7.3,1,1,0,78,3.1,0,0
5659,8,1,3,2,89,4.3,1,1
5660,8.3,1,1,0,81,4.5,0,1
5661,6.5,1,1,1,85,4.8,1,0
5662,7.9,1,3,2,90,4.8,0,1
5663,8.8,2,3,3,90,4.8,1,1
5664,6.5,1,1,1,81,4.7,1,0
5665,7.5,0,1,0,88,4.7,0,0
5666,8.3,2,2,0,89,4.8,1,0
5667,7.4,1,1,1,60,4.3,1,0
5668,6.5,1,3,1,79,4.2,1,0
5669,8.3,1,2,0,82,4.5,1,1
5670,8.7,1,3,2,85,4.8,1,1
5671,8.1,1,1,2,68,3.2,1,0
5672,7.7,1,1,1,79,3.7,1,0
5673,8.2,2,3,2,90,4.8,1,1
5674,6.8,2,3,0,82,4.7,1,1
5675,7.4,1,1,0,77,3.8,0,0
5676,7.6,2,2,0,74,4,1,1
5677,7.7,0,1,0,66,3.7,0,0
5678,8.5,0,3,2,76,4.8,0,1
5679,8.6,2,3,1,90,4.8,1,1
5680,7.5,1,1,1,73,3.5,1,0
5681,8.6,2,3,2,90,4.6,1,1
5682,8.5,1,3,0,88,4.8,1,1
5683,7.4,1,2,0,76,4.5,1,0
5684,8.4,1,3,2,76,4.5,1,1
5685,7.4,2,3,1,77,4.4,1,0
5686,8.3,0,3,2,88,4.8,1,1
5687,8.1,0,2,0,84,4.7,1,0
5688,8.5,2,3,2,71,4.6,1,1
5689,8.3,0,2,2,81,4.4,0,1
5690,8.2,2,1,1,90,4,1,0
5691,6.7,0,2,1,69,4.4,1,0
5692,6.6,1,1,0,74,4.6,1,0
5693,8.7,2,3,2,90,4.7,1,1
5694,9,2,3,2,90,4.8,1,1
5695,7,1,1,0,72,4.5,1,0
5696,7.2,1,3,1,71,4.4,1,0
5697,8.1,0,3,0,86,3.7,1,1
5698,7.7,1,2,2,78,4.3,1,1
5699,7.4,1,2,2,66,4.4,1,0
5700,8.2,1,2,1,86,4.5,1,1
5701,8.1,1,2,2,74,4.4,1,1
5702,7.4,1,1,0,69,4,1,0
5703,7.5,0,2,2,73,4.8,1,1
5704,8.2,2,3,2,90,4.8,1,1
5705,6.5,1,3,2,71,4.2,0,0
5706,7.6,1,1,0,69,3.9,1,0
5707,8.1,1,3,2,89,4.6,1,1
5708,7.7,1,1,0,82,4.5,1,0
5709,8.2,2,3,3,90,4.5,1,0
5710,7.8,2,3,2,90,4.8,1,1
5711,8.2,0,1,2,81,4.2,1,0
5712,8.3,1,3,2,90,4.8,1,1
5713,7.8,1,1,1,70,4.1,1,0
5714,6.9,2,2,2,72,3.7,1,0
5715,7.9,1,3,2,90,4.4,1,1
5716,7.5,1,2,1,65,4.1,0,0
5717,6.5,1,2,1,68,4.8,0,0
5718,8.2,1,1,2,76,4.5,1,1
5719,7.9,2,3,2,87,4.8,1,1
5720,7.2,1,2,2,82,4.5,0,0
5721,8.8,2,3,2,90,4.8,1,1
5722,8,1,0,2,79,4.4,1,1
5723,7.7,1,0,0,75,3.6,1,1
5724,8.4,2,3,2,90,4.8,1,1
5725,8.6,2,3,2,90,4.8,1,1
5726,7,1,2,0,69,4.7,1,1
5727,8.9,2,3,2,90,4.8,1,1
5728,8.2,2,1,3,88,4.2,1,1
5729,7.8,0,3,0,83,4.4,1,0
5730,8.5,0,3,0,84,4.5,1,1
