StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,PlacementTraining,PlacementStatus
5212,7.5,1,1,2,84,4.8,No,NotPlaced
5213,7.5,1,1,0,75,4,Yes,NotPlaced
5214,6.5,0,2,1,65,4.4,No,NotPlaced
5215,7.4,1,2,0,68,4.2,Yes,NotPlaced
5216,7.5,1,2,1,76,3.8,No,NotPlaced
5217,7.8,0,1,1,85,4.3,No,Placed
5218,7.7,0,3,1,82,4.1,Yes,Placed
5219,8.5,2,2,1,83,4.3,No,NotPlaced
5220,7.4,2,2,0,84,4.3,Yes,NotPlaced
5221,8,1,1,1,70,4.6,Yes,NotPlaced
5222,7.5,1,1,1,68,4.3,No,NotPlaced
5223,6.6,0,1,1,75,3.2,No,NotPlaced
5224,7.7,0,2,0,76,3.7,Yes,NotPlaced
5225,8.9,2,3,2,86,4.8,Yes,Placed
5226,8.3,1,3,2,82,4.7,Yes,Placed
5227,7.2,1,1,0,71,4.3,No,NotPlaced
5228,8.2,2,3,2,90,4.8,Yes,Placed
5229,7.1,1,1,1,72,3.2,No,NotPlaced
5230,6.9,0,1,0,77,3.7,Yes,NotPlaced
5231,7.7,1,1,1,84,4.2,Yes,NotPlaced
5232,8.6,0,3,2,81,4.8,Yes,Placed
5233,7.4,1,1,1,68,4.1,Yes,NotPlaced
5234,8.4,2,1,0,90,4.8,Yes,NotPlaced
5235,8.3,1,3,2,87,4.7,Yes,Placed
5236,7.4,1,3,0,81,3.7,Yes,NotPlaced
5237,8.4,1,1,2,80,4.8,No,Placed
5238,7.7,0,1,2,86,4.5,Yes,NotPlaced
5239,6.6,1,1,1,66,4.2,Yes,NotPlaced
5240,7.5,0,2,0,88,4.2,No,Placed
5241,8.6,1,1,3,71,3.9,No,Placed
5242,8.4,1,3,0,90,4.6,Yes,Placed
5243,8.6,2,3,2,80,4.4,Yes,Placed
5244,8.8,1,3,2,88,4.7,Yes,Placed
5245,8.6,1,1,0,69,4.7,Yes,NotPlaced
5246,8.4,0,2,3,84,4.4,Yes,Placed
5247,7.3,0,1,0,72,4,No,NotPlaced
5248,7.5,0,1,0,68,3.6,No,NotPlaced
5249,8.4,1,1,1,84,4.2,No,NotPlaced
5250,8.1,1,2,1,75,4.2,No,NotPlaced
5251,8.3,0,2,2,83,4.3,Yes,Placed
5252,6.9,1,1,1,67,3.9,Yes,NotPlaced
5253,8.1,0,2,1,75,4.1,Yes,Placed
5254,7.5,0,1,0,66,3.7,Yes,NotPlaced
5255,7.4,0,1,0,61,3.7,Yes,NotPlaced
5256,7.8,1,3,3,84,3.9,Yes,NotPlaced
5257,8.2,2,2,0,88,4.1,Yes,NotPlaced
5258,6.5,1,1,0,81,4.2,Yes,NotPlaced
5259,7.8,0,2,0,83,4.8,No,NotPlaced
5260,8.3,0,2,1,80,3.9,Yes,NotPlaced
5261,7.4,1,2,2,78,4.5,Yes,NotPlaced
5262,7.5,1,2,1,67,3.8,Yes,NotPlaced
5263,6.5,1,1,1,64,4.1,Yes,NotPlaced
5264,6.6,1,2,0,77,4.1,Yes,NotPlaced
5265,7.7,1,2,0,81,3.9,Yes,NotPlaced
5266,8.3,2,3,2,90,4.8,Yes,Placed
5267,6.7,1,1,0,67,4.2,No,NotPlaced
5268,8.2,2,3,2,90,4.8,Yes,Placed
5269,7.6,1,1,1,74,4.4,No,NotPlaced
5270,8.8,2,3,2,84,4.8,Yes,Placed
5271,6.9,1,3,0,90,3.8,Yes,Placed
5272,8.6,0,1,1,88,4.2,Yes,NotPlaced
5273,8.4,1,3,0,78,3.7,Yes,Placed
5274,6.5,1,1,0,76,4.5,Yes,Placed
5275,6.8,1,2,0,71,4.3,Yes,NotPlaced
5276,8.1,0,3,2,73,4.2,Yes,Placed
5277,8.2,1,1,1,81,4.8,Yes,Placed
5278,7.4,1,2,1,68,4.2,Yes,NotPlaced
5279,6.5,1,2,0,86,4.4,Yes,Placed
5280,7.5,1,3,3,89,4.4,Yes,Placed
5281,8.4,1,2,0,81,4.1,Yes,Placed
5282,8,2,3,2,90,4.8,Yes,Placed
5283,8.1,1,3,0,88,4.5,Yes,Placed
5284,8.2,1,1,2,87,4.3,No,NotPlaced
5285,7.5,1,1,1,61,4.4,Yes,NotPlaced
5286,6.5,1,1,0,77,4.1,No,NotPlaced
5287,6.5,1,1,0,71,3.6,No,NotPlaced
5288,7.9,0,3,0,90,4.4,No,Placed
5289,7.8,1,1,0,61,4.1,No,NotPlaced
5290,7.3,2,3,0,90,4.4,Yes,Placed
5291,7.6,1,2,1,81,4.8,Yes,NotPlaced
5292,8.1,2,3,2,90,4.8,Yes,Placed
5293,6.9,1,1,0,77,3.4,No,NotPlaced
5294,8.4,0,3,2,90,4.8,Yes,Placed
5295,6.7,1,1,0,70,3.9,Yes,NotPlaced
5296,7.8,1,3,1,80,4.8,No,NotPlaced
5297,8.2,0,3,2,84,4,Yes,Placed
5298,8.3,2,3,0,82,4.6,Yes,Placed
5299,8.1,1,3,0,80,4.7,Yes,Placed
5300,6.6,1,1,0,71,4.5,Yes,Placed
5301,6.5,1,3,0,86,4.3,Yes,NotPlaced
5302,7.7,1,2,2,79,4.8,Yes,NotPlaced
5303,8.2,2,1,0,82,4.6,Yes,Placed
5304,7.6,2,2,0,73,4.4,Yes,Placed
5305,7.6,1,2,0,89,4.5,Yes,NotPlaced
5306,8.2,2,3,2,90,4.8,Yes,Placed
5307,6.5,0,2,0,87,3.3,No,NotPlaced
5308,7.4,1,1,1,68,4.3,No,Placed
5309,7.7,2,3,0,81,4.8,Yes,NotPlaced
5310,8,1,1,0,83,4.7,No,NotPlaced
5311,7.5,2,1,0,74,4.6,No,NotPlaced
5312,7.7,1,2,0,90,4.8,Yes,Placed
5313,7.9,2,3,1,89,4.8,Yes,Placed
5314,8.4,2,3,2,83,4.5,Yes,Placed
5315,7.6,1,3,2,84,4.6,Yes,NotPlaced
5316,6.9,1,2,1,68,4.5,Yes,NotPlaced
5317,8.6,2,1,2,69,3.8,Yes,Placed
5318,7.9,1,3,2,66,4.1,No,NotPlaced
5319,7.1,1,2,0,80,3.5,No,NotPlaced
5320,8.2,2,2,2,88,4.2,Yes,NotPlaced
5321,7.9,1,2,0,90,4.8,Yes,NotPlaced
5322,6.6,1,2,0,73,4.3,No,NotPlaced
5323,7.6,1,1,0,77,4.2,Yes,NotPlaced
5324,8.7,1,3,3,89,4.8,Yes,NotPlaced
5325,8.1,2,3,2,90,4.8,Yes,Placed
5326,8.1,2,3,2,86,4.5,Yes,NotPlaced
5327,7.9,0,2,1,87,4.4,No,NotPlaced
5328,8.6,0,3,2,75,4,Yes,Placed
5329,6.8,1,1,1,60,3.6,Yes,NotPlaced
5330,8.3,1,1,1,77,3.6,Yes,NotPlaced
5331,8.6,2,3,2,90,4.7,Yes,Placed
5332,7.6,1,3,0,80,4.6,Yes,Placed
5333,8.4,2,3,2,90,4.8,Yes,Placed
5334,7.5,0,1,2,73,3.9,Yes,Placed
5335,8.6,2,3,3,78,4.7,Yes,Placed
5336,7.4,1,1,0,60,3.7,No,NotPlaced
5337,8,1,3,0,77,4.7,Yes,Placed
5338,8,2,3,2,90,4.8,Yes,Placed
5339,6.7,0,1,2,69,4.4,No,NotPlaced
5340,7.5,1,1,1,68,4.6,Yes,NotPlaced
5341,6.7,1,2,2,76,3.8,Yes,NotPlaced
5342,7.7,1,1,1,73,3.7,Yes,NotPlaced
5343,7.5,0,1,1,78,3.5,Yes,NotPlaced
5344,7.6,1,1,0,71,4.1,Yes,NotPlaced
5345,8.5,1,3,0,86,4.5,No,Placed
5346,6.5,1,1,0,79,4,No,NotPlaced
5347,7.4,1,1,0,80,4.8,Yes,NotPlaced
5348,7.4,0,2,0,75,3.5,Yes,NotPlaced
5349,8.5,1,3,1,84,4.3,Yes,NotPlaced
5350,7.7,1,1,0,71,3.5,Yes,NotPlaced
5351,8,1,3,2,87,4.6,No,Placed
5352,8.3,1,3,2,81,4.7,Yes,NotPlaced
5353,8.2,2,2,2,90,4.3,Yes,Placed
5354,7.4,1,2,1,71,4.7,Yes,NotPlaced
5355,6.9,1,3,2,65,4,Yes,NotPlaced
5356,8.4,1,1,0,78,4.8,No,NotPlaced
5357,8.3,2,2,2,89,4,Yes,Placed
5358,7.3,1,2,0,72,4.3,Yes,NotPlaced
5359,7.8,0,1,0,71,3.8,No,NotPlaced
5360,7.5,1,1,2,69,4.3,No,NotPlaced
5361,8,1,3,0,79,4.8,Yes,NotPlaced
5362,8.5,2,3,2,90,4.8,Yes,Placed
5363,8.3,1,2,1,81,4.6,Yes,Placed
5364,8.4,0,2,0,81,4.4,Yes,Placed
5365,8.4,2,3,2,84,4.2,Yes,Placed
5366,8.5,0,2,0,79,4.5,No,NotPlaced
5367,6.6,1,1,0,71,4.1,Yes,NotPlaced
5368,8.1,2,3,0,86,4.3,Yes,Placed
5369,6.8,1,1,0,66,3.5,No,NotPlaced
5370,7.6,2,2,0,84,4.3,No,NotPlaced
5371,8.7,0,3,1,71,4.5,Yes,Placed
5372,8.2,0,3,2,81,4.7,No,NotPlaced
5373,7.3,1,1,2,75,3.8,Yes,NotPlaced
5374,8,2,3,0,84,4.6,Yes,Placed
5375,7.6,1,3,1,77,4.6,Yes,Placed
5376,7.7,0,3,1,85,4.3,Yes,Placed
5377,7.5,1,1,0,76,4,No,NotPlaced
5378,7.3,1,1,0,76,4.4,Yes,NotPlaced
5379,6.7,1,1,1,76,4.6,No,NotPlaced
5380,6.7,1,2,2,78,4.4,Yes,NotPlaced
5381,8.4,1,3,2,90,4.8,Yes,Placed
5382,8.8,2,3,2,86,4.7,Yes,Placed
5383,6.5,1,1,1,85,3.9,No,NotPlaced
5384,7.7,2,3,0,77,4.6,Yes,NotPlaced
5385,8.5,2,2,0,85,4.5,Yes,Placed
5386,8,1,2,0,68,4.5,No,NotPlaced
5387,8.2,1,3,2,90,4.7,Yes,Placed
5388,8.1,0,3,2,88,4.8,Yes,Placed
5389,8.4,1,2,1,73,4,No,NotPlaced
5390,8.3,1,3,1,67,3.7,Yes,NotPlaced
5391,7.4,1,1,0,71,4.3,Yes,NotPlaced
5392,8.5,1,1,2,77,4.3,Yes,Placed
5393,7.8,1,2,1,74,4.2,Yes,NotPlaced
5394,8.2,1,3,0,84,4.5,Yes,Placed
5395,7,1,1,2,74,4.5,Yes,NotPlaced
5396,8.4,0,1,2,79,3.9,Yes,NotPlaced
5397,8,1,1,2,75,3.7,Yes,NotPlaced
5398,7.5,1,1,1,69,3.6,Yes,NotPlaced
5399,8.2,2,3,2,90,4.6,Yes,Placed
5400,7.7,0,1,0,71,3.5,No,NotPlaced
5401,8.6,0,2,2,81,4.4,Yes,Placed
5402,8.2,1,3,0,89,4.8,Yes,NotPlaced
5403,8.6,2,3,2,87,4.8,Yes,Placed
5404,7.5,2,2,0,72,4.5,Yes,NotPlaced
5405,7.2,1,1,1,79,4.3,No,NotPlaced
5406,8.4,0,0,2,90,4.8,Yes,Placed
5407,8.3,2,3,2,88,4.8,Yes,Placed
5408,6.8,0,1,0,71,3.3,No,Placed
5409,7.9,1,3,0,84,4.7,Yes,Placed
5410,8.1,1,3,2,90,4.7,Yes,Placed
5411,6.5,0,1,1,64,4.1,No,NotPlaced
5412,7.7,1,3,0,78,4.4,No,NotPlaced
5413,8.4,1,2,0,85,4.4,Yes,Placed
5414,8.1,1,3,0,88,4,Yes,Placed
5415,7.4,1,1,1,71,4.3,Yes,NotPlaced
5416,7.4,1,2,0,80,4.6,Yes,Placed
5417,8.6,2,3,2,90,4.8,Yes,Placed
5418,7.6,1,1,0,79,4.8,Yes,NotPlaced
5419,7.3,1,1,0,75,4.4,No,NotPlaced
5420,7.5,0,2,0,79,3.7,No,Placed
5421,7.7,0,3,1,84,4.2,No,NotPlaced
5422,7.6,1,1,1,74,4.6,Yes,NotPlaced
5423,8.3,0,3,0,88,4.7,Yes,Placed
5424,6.6,1,2,0,70,4.1,Yes,NotPlaced
5425,7.6,1,3,2,89,4.8,Yes,Placed
5426,7.8,2,3,2,86,4.8,Yes,Placed
5427,7.7,1,3,2,90,4.4,Yes,Placed
5428,7.9,1,3,1,76,3.8,No,NotPlaced
5429,7.6,1,2,1,65,4.2,Yes,NotPlaced
5430,7.6,1,2,0,86,4.8,Yes,Placed
5431,8.1,0,3,1,80,4.6,Yes,Placed
5432,7.6,1,2,1,79,4.8,Yes,NotPlaced
5433,7.7,1,2,1,61,4,No,NotPlaced
5434,8,2,3,0,89,4.5,Yes,Placed
5435,7.7,1,2,0,78,3.8,Yes,NotPlaced
5436,7.6,0,1,1,61,3.4,Yes,NotPlaced
5437,7.7,1,1,2,72,3.7,Yes,NotPlaced
5438,8.1,2,3,2,90,4.7,Yes,Placed
5439,7.9,1,1,0,71,4.4,Yes,NotPlaced
5440,6.5,1,2,1,64,3.7,Yes,NotPlaced
5441,8.1,2,3,2,90,4.8,Yes,Placed
5442,6.6,2,2,0,73,4.1,No,NotPlaced
5443,8.1,2,3,2,88,4.5,Yes,NotPlaced
5444,7.4,1,2,0,69,3.8,No,NotPlaced
5445,6.5,1,1,0,71,4.2,Yes,NotPlaced
5446,7.9,1,3,1,77,4.1,Yes,NotPlaced
5447,8.1,1,3,0,78,4,Yes,NotPlaced
5448,8.4,2,3,2,89,4.6,Yes,Placed
5449,7.8,1,1,0,77,4,Yes,Placed
5450,8.4,0,3,2,81,4.8,No,Placed
5451,8.7,1,2,0,80,4.5,Yes,Placed
5452,7.4,1,3,1,81,4.4,Yes,NotPlaced
5453,7.5,1,2,1,81,4.2,Yes,NotPlaced
5454,8.2,2,3,0,88,4,Yes,Placed
5455,8.4,2,3,2,87,4.8,No,Placed
5456,8.7,2,3,2,83,4,Yes,Placed
5457,7.7,1,2,0,88,4.1,Yes,NotPlaced
5458,7.6,1,2,0,81,4.7,Yes,NotPlaced
5459,8.5,2,3,2,90,4.8,Yes,Placed
5460,7.9,2,2,2,90,4.8,No,Placed
5461,6.6,1,1,1,80,3.9,Yes,NotPlaced
5462,7.8,2,3,2,85,4.6,Yes,NotPlaced
5463,8.1,2,3,0,77,4.8,Yes,Placed
5464,7.2,1,2,1,74,3.7,No,NotPlaced
5465,6.5,1,3,3,84,4.5,Yes,NotPlaced
5466,8.2,2,2,1,74,4.2,Yes,Placed
5467,8,1,3,2,90,4.8,Yes,Placed
5468,7.7,1,3,0,85,4.8,No,Placed
5469,8.2,1,3,0,87,3.7,Yes,Placed
5470,8.5,2,3,2,90,4.8,Yes,Placed
5471,7.4,1,1,0,62,4.1,No,NotPlaced
5472,6.8,1,2,1,71,4.7,Yes,NotPlaced
5473,8.1,1,3,2,90,4.8,Yes,Placed
5474,7.4,1,2,0,82,4.3,Yes,NotPlaced
5475,7.5,1,3,0,90,4.3,Yes,Placed
5476,6.5,1,1,0,77,4.2,Yes,NotPlaced
5477,6.6,1,1,2,76,4,Yes,NotPlaced
5478,7.8,1,1,1,65,3.7,No,NotPlaced
5479,7.9,1,3,2,82,4.4,Yes,NotPlaced
5480,6.8,1,1,1,80,4.3,Yes,Placed
5481,7.6,1,2,2,75,4.6,No,NotPlaced
5482,8.7,2,3,2,85,4.4,Yes,Placed
5483,8.6,1,3,2,90,4.8,Yes,Placed
5484,7.6,0,1,1,73,3.3,No,NotPlaced
5485,7.9,0,3,2,88,4.6,Yes,NotPlaced
5486,8.2,1,1,1,76,4.1,No,NotPlaced
5487,7.2,1,1,1,68,3.4,No,NotPlaced
5488,8.3,2,3,2,68,3.9,No,Placed
5489,7.6,1,2,2,82,4.8,Yes,NotPlaced
5490,8.6,2,3,2,90,4.8,Yes,Placed
5491,8.1,0,1,0,83,4.3,Yes,Placed
5492,7.6,1,1,0,63,4.3,No,NotPlaced
5493,8.4,1,1,0,78,4.3,Yes,Placed
5494,7.8,2,3,2,85,4.7,Yes,Placed
5495,8.6,2,3,2,90,4.8,Yes,Placed
5496,7.6,1,2,0,79,4.2,No,NotPlaced
5497,8.4,2,3,2,85,4.7,Yes,NotPlaced
5498,7.4,0,2,0,73,3.7,Yes,NotPlaced
5499,7.4,2,2,0,68,3.8,Yes,NotPlaced
5500,7.1,2,1,3,71,4.8,No,NotPlaced
5501,8.1,1,1,0,69,4.8,No,NotPlaced
5502,7.8,1,3,0,89,4,Yes,Placed
5503,6.6,1,1,0,81,4.4,Yes,NotPlaced
5504,6.7,1,2,0,89,4.7,Yes,NotPlaced
5505,8.5,2,3,0,85,4.7,Yes,NotPlaced
5506,6.5,0,3,1,75,4.3,No,Placed
5507,8.2,1,2,1,71,3.7,Yes,NotPlaced
5508,7,1,2,0,67,3.5,Yes,NotPlaced
5509,7.4,0,1,0,72,3.7,No,NotPlaced
5510,7.8,1,2,2,90,4.3,Yes,NotPlaced
5511,6.7,1,1,0,75,3.1,Yes,NotPlaced
5512,7.6,1,3,0,87,4.4,Yes,NotPlaced
5513,8.7,0,2,2,84,4.5,Yes,NotPlaced
5514,8.3,2,3,0,82,3.5,No,NotPlaced
5515,7.2,1,2,1,77,4.1,Yes,NotPlaced
5516,7.7,1,3,0,76,4.5,No,Placed
5517,6.5,1,1,1,62,4,No,NotPlaced
5518,7.4,1,2,0,69,3.6,No,NotPlaced
5519,8,0,3,1,90,4.8,Yes,NotPlaced
5520,8.5,2,2,2,81,4.8,Yes,Placed
5521,7.6,1,3,2,88,4.5,Yes,Placed
5522,8.2,0,1,0,88,4,No,NotPlaced
5523,7.2,1,1,0,66,3.9,No,NotPlaced
5524,7.9,2,1,0,81,3.7,Yes,Placed
5525,7.6,1,3,1,73,4.3,Yes,NotPlaced
5526,7.5,1,3,0,78,3.6,Yes,NotPlaced
5527,8.4,1,3,0,82,4.3,Yes,Placed
5528,7.7,1,1,0,78,4.4,Yes,NotPlaced
5529,6.5,0,2,2,88,4.6,Yes,NotPlaced
5530,6.8,1,2,0,78,4.3,Yes,Placed
5531,8,1,3,2,79,4.6,Yes,Placed
5532,6.6,0,3,0,87,4.6,Yes,Placed
5533,7.5,1,2,1,72,4.5,Yes,NotPlaced
5534,8.2,2,2,2,80,4.5,Yes,Placed
5535,7.5,1,2,1,72,4.4,Yes,NotPlaced
5536,8.2,2,3,2,90,4.8,Yes,Placed
5537,6.6,2,2,1,61,3.5,Yes,NotPlaced
5538,7.4,1,2,1,68,4.2,Yes,NotPlaced
5539,8.3,2,3,0,80,4.2,No,NotPlaced
5540,8.1,2,3,2,89,4.8,Yes,Placed
5541,8.2,2,3,2,88,4.8,Yes,NotPlaced
5542,6.5,1,1,0,79,4,Yes,NotPlaced
5543,8.7,1,2,0,74,4.8,No,NotPlaced
5544,8.6,2,3,1,85,4.3,Yes,Placed
5545,7.2,2,3,2,84,4,No,Placed
5546,8.2,1,3,2,90,4.8,Yes,Placed
5547,7.6,0,1,2,79,4.8,Yes,Placed
5548,7.7,2,2,2,85,4.3,Yes,Placed
5549,8.6,1,1,0,65,3.7,No,NotPlaced
5550,7.9,2,3,2,85,4.7,Yes,Placed
5551,7.5,1,1,0,65,3.9,Yes,NotPlaced
5552,8,2,2,2,89,4.2,Yes,Placed
5553,7.6,1,1,0,77,4.5,Yes,NotPlaced
5554,8.3,0,2,0,78,4.5,Yes,Placed
5555,8.4,2,3,2,90,4.8,Yes,Placed
5556,6.5,0,1,2,76,4.1,Yes,NotPlaced
5557,8.1,1,1,3,75,4,No,NotPlaced
5558,8.4,2,3,2,90,4.8,Yes,Placed
5559,7.8,0,2,1,79,4.7,Yes,NotPlaced
5560,8.5,1,3,2,90,4.8,Yes,NotPlaced
5561,6.5,1,1,1,83,4.4,No,NotPlaced
5562,7.8,1,1,1,77,4.5,No,NotPlaced
5563,6.7,1,2,1,82,4.3,Yes,Placed
5564,6.5,0,2,0,77,4.4,Yes,NotPlaced
5565,8,2,1,2,88,3.8,No,NotPlaced
5566,7.5,1,1,0,75,4.1,Yes,NotPlaced
5567,6.5,2,1,0,60,4.5,No,NotPlaced
5568,7.5,1,3,0,83,4.1,Yes,Placed
5569,6.5,2,1,1,82,4.8,Yes,NotPlaced
5570,8.5,2,3,2,84,4.6,Yes,Placed
5571,6.8,0,1,0,75,4.7,Yes,NotPlaced
5572,8.5,2,3,0,89,4.2,Yes,Placed
5573,7.7,1,2,2,61,3.8,Yes,NotPlaced
5574,7.2,1,1,0,72,4.1,Yes,NotPlaced
5575,6.5,0,1,0,66,3.5,No,NotPlaced
5576,7.6,1,2,1,79,4.5,Yes,NotPlaced
5577,7.5,1,1,0,68,3.6,Yes,NotPlaced
5578,7,1,1,1,74,4.4,Yes,NotPlaced
5579,8.4,2,3,0,85,4.6,Yes,NotPlaced
5580,8.4,1,2,2,79,4.8,Yes,NotPlaced
5581,7.7,0,3,2,86,4.7,Yes,Placed
5582,8.3,1,1,0,75,4.2,Yes,Placed
5583,8.8,1,2,2,77,4.3,Yes,Placed
5584,6.5,1,3,0,90,4.6,Yes,Placed
5585,7.6,2,1,0,73,4,Yes,Placed
5586,6.5,1,1,0,72,4.5,No,NotPlaced
5587,7.5,0,1,0,76,4.4,No,NotPlaced
5588,7.6,1,1,1,72,4.6,Yes,Placed
5589,8.2,1,2,0,78,3.8,Yes,NotPlaced
5590,6.6,1,2,0,78,4.7,Yes,NotPlaced
5591,7.5,1,1,0,69,3.8,Yes,NotPlaced
5592,8.1,0,3,1,86,4.7,Yes,Placed
5593,8.2,1,3,2,90,4.8,Yes,Placed
5594,8.7,2,3,2,90,4.7,Yes,Placed
5595,8,1,3,2,77,4.5,No,NotPlaced
5596,7.5,1,2,1,75,3.7,Yes,NotPlaced
5597,6.6,1,1,0,70,4.5,No,NotPlaced
5598,8.2,1,2,2,88,4.4,Yes,Placed
5599,8.5,2,3,2,89,4.8,Yes,Placed
5600,8.6,1,3,2,76,4,No,NotPlaced
5601,8.4,1,3,2,72,4.6,No,Placed
5602,7.6,1,3,1,73,4.1,Yes,NotPlaced
5603,8.4,1,3,2,90,4.8,Yes,Placed
5604,8.3,2,3,2,88,4.8,Yes,Placed
5605,8.4,2,3,2,88,4.5,Yes,Placed
5606,8.7,2,3,2,83,4.8,Yes,Placed
5607,7.6,1,2,0,76,4,No,NotPlaced
5608,8.4,1,3,0,89,4.8,Yes,Placed
5609,8.3,2,3,2,90,4.8,Yes,Placed
5610,6.5,1,1,0,85,4.6,Yes,NotPlaced
5611,6.9,0,2,1,71,3.2,No,NotPlaced
5612,8.1,1,2,1,73,4.2,Yes,NotPlaced
5613,7.7,1,2,0,80,4.6,Yes,NotPlaced
5614,7.2,0,1,0,75,3.5,No,NotPlaced
5615,8.3,1,1,2,74,4.1,Yes,NotPlaced
5616,8.3,2,3,0,86,4.7,Yes,Placed
5617,8.2,2,3,3,88,4.8,Yes,Placed
5618,8.4,1,2,0,79,4.3,Yes,Placed
5619,7.4,1,2,1,78,4.6,Yes,NotPlaced
5620,7.9,1,2,2,84,4.6,Yes,NotPlaced
5621,7.7,2,3,2,90,4.8,Yes,Placed
5622,7.7,1,2,2,78,3.8,No,NotPlaced
5623,8.7,0,2,1,80,4.8,Yes,Placed
5624,6.8,0,2,1,65,4.8,Yes,NotPlaced
5625,7.8,2,3,2,82,4.6,Yes,Placed
5626,7.8,2,3,2,90,4.8,Yes,Placed
5627,7.7,1,1,0,72,4.4,No,NotPlaced
5628,8.2,2,2,2,70,4.2,No,NotPlaced
5629,8.9,0,3,3,87,4.8,Yes,Placed
5630,7.5,1,2,1,76,3.8,Yes,NotPlaced
5631,8.3,1,3,2,82,4.8,Yes,Placed
5632,8,1,3,2,90,4.4,Yes,Placed
5633,6.6,0,1,1,69,4.2,No,NotPlaced
5634,8.2,2,3,2,86,4.4,Yes,Placed
5635,7.6,0,1,2,75,4.5,No,NotPlaced
5636,6.6,0,2,0,64,3.3,Yes,NotPlaced
5637,7.4,1,1,0,77,4,No,NotPlaced
5638,6.6,2,3,0,73,4.5,Yes,NotPlaced
5639,7.5,1,3,2,90,4.8,Yes,Placed
5640,7.3,1,1,1,83,3.8,Yes,NotPlaced
5641,6.6,0,2,1,63,4.1,No,NotPlaced
5642,7.7,0,1,0,82,4.1,No,NotPlaced
5643,7.7,0,1,1,87,3.9,No,NotPlaced
5644,7.6,2,2,1,88,4.8,Yes,NotPlaced
5645,6.5,1,1,0,77,3.6,Yes,NotPlaced
5646,6.5,1,2,1,89,4,Yes,NotPlaced
5647,8.3,1,3,1,73,4.7,No,NotPlaced
5648,8.5,1,3,1,84,3.9,Yes,Placed
5649,7.4,1,1,0,77,3.6,Yes,NotPlaced
5650,6.6,1,3,2,89,4.5,Yes,Placed
5651,7.6,1,1,1,71,4.2,Yes,NotPlaced
5652,6.7,0,1,0,74,4.1,Yes,NotPlaced
5653,7.6,0,1,2,75,4.2,No,NotPlaced
5654,7.5,1,1,0,66,3.7,No,NotPlaced
5655,6.5,1,1,0,74,4.2,Yes,NotPlaced
5656,8.1,1,2,0,74,4.7,Yes,NotPlaced
5657,7.5,1,3,0,77,4,Yes,NotPlaced
5658,7.3,1,1,0,78,3.1,No,NotPlaced
5659,8,1,3,2,89,4.3,Yes,Placed
5660,8.3,1,1,0,81,4.5,No,Placed
5661,6.5,1,1,1,85,4.8,Yes,NotPlaced
5662,7.9,1,3,2,90,4.8,No,Placed
5663,8.8,2,3,3,90,4.8,Yes,Placed
5664,6.5,1,1,1,81,4.7,Yes,NotPlaced
5665,7.5,0,1,0,88,4.7,No,NotPlaced
5666,8.3,2,2,0,89,4.8,Yes,NotPlaced
5667,7.4,1,1,1,60,4.3,Yes,NotPlaced
5668,6.5,1,3,1,79,4.2,Yes,NotPlaced
5669,8.3,1,2,0,82,4.5,Yes,Placed
5670,8.7,1,3,2,85,4.8,Yes,Placed
5671,8.1,1,1,2,68,3.2,Yes,NotPlaced
5672,7.7,1,1,1,79,3.7,Yes,NotPlaced
5673,8.2,2,3,2,90,4.8,Yes,Placed
5674,6.8,2,3,0,82,4.7,Yes,Placed
5675,7.4,1,1,0,77,3.8,No,NotPlaced
5676,7.6,2,2,0,74,4,Yes,Placed
5677,7.7,0,1,0,66,3.7,No,NotPlaced
5678,8.5,0,3,2,76,4.8,No,Placed
5679,8.6,2,3,1,90,4.8,Yes,Placed
5680,7.5,1,1,1,73,3.5,Yes,NotPlaced
5681,8.6,2,3,2,90,4.6,Yes,Placed
5682,8.5,1,3,0,88,4.8,Yes,Placed
5683,7.4,1,2,0,76,4.5,Yes,NotPlaced
5684,8.4,1,3,2,76,4.5,Yes,Placed
5685,7.4,2,3,1,77,4.4,Yes,NotPlaced
5686,8.3,0,3,2,88,4.8,Yes,Placed
5687,8.1,0,2,0,84,4.7,Yes,NotPlaced
5688,8.5,2,3,2,71,4.6,Yes,Placed
5689,8.3,0,2,2,81,4.4,No,Placed
5690,8.2,2,1,1,90,4,Yes,NotPlaced
5691,6.7,0,2,1,69,4.4,Yes,NotPlaced
5692,6.6,1,1,0,74,4.6,Yes,NotPlaced
5693,8.7,2,3,2,90,4.7,Yes,Placed
5694,9,2,3,2,90,4.8,Yes,Placed
5695,7,1,1,0,72,4.5,Yes,NotPlaced
5696,7.2,1,3,1,71,4.4,Yes,NotPlaced
5697,8.1,0,3,0,86,3.7,Yes,Placed
5698,7.7,1,2,2,78,4.3,Yes,Placed
5699,7.4,1,2,2,66,4.4,Yes,NotPlaced
5700,8.2,1,2,1,86,4.5,Yes,Placed
5701,8.1,1,2,2,74,4.4,Yes,Placed
5702,7.4,1,1,0,69,4,Yes,NotPlaced
5703,7.5,0,2,2,73,4.8,Yes,Placed
5704,8.2,2,3,2,90,4.8,Yes,Placed
5705,6.5,1,3,2,71,4.2,No,NotPlaced
5706,7.6,1,1,0,69,3.9,Yes,NotPlaced
5707,8.1,1,3,2,89,4.6,Yes,Placed
5708,7.7,1,1,0,82,4.5,Yes,NotPlaced
